ID,Start time,Completion time,Email,Name,Please enter your Mechanical Turk ID,What is your Age?,What is your gender?,Are you a Fluent English Reader?,Are you a native English speaker?,Have you ever been diagnosed with a reading or learning disability?,"Do you have difficulty seeing text at close distances (1-3ft)?  E.g., do words appear blurry or unfocused?",How often do you read in English for leisure or personal interest?,How often do you read in English for any reason?,"If you had to read a 20 page book chapter, would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to both a comfortable chair ...","If you had to read a 1 page article of only text (no pictures), would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to both...","If you had to read a 1 page article of text with many large images, would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to ...",I am familiar with reading tables.,"Fill in the blank with the statement you agree with most:  
The default font size for text (e.g., in web pages, apps) on my phone is _______.",Reading on my Phone is hard
241,2022-04-13T16:32:13,2022-04-13T16:33:55,anonymous,,1649882153627,34,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
242,2022-04-13T16:33:55,2022-04-13T16:36:28,anonymous,,1649882305359,45,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,5
243,2022-04-13T16:35:56,2022-04-13T16:37:29,anonymous,,A2B153AHPWHLH1,55,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
244,2022-04-13T16:40:07,2022-04-13T16:40:47,anonymous,,1649882536949,25,Man,True,True,No;,"Yes, even though I use vision correction for reading",1 time a week,2-3 times a week,Paper,Paper,Paper,3,Mostly the right size,3
245,2022-04-13T16:39:39,2022-04-13T16:40:52,anonymous,,1649882488683,26,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
246,2022-04-13T16:39:51,2022-04-13T16:42:03,anonymous,,1649794754736,27,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
247,2022-04-13T16:41:22,2022-04-13T16:43:16,anonymous,,1649882625759,37,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
248,2022-04-13T16:42:03,2022-04-13T16:44:16,anonymous,,1649882704079,56,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,3
249,2022-04-13T16:41:43,2022-04-13T16:44:33,anonymous,,1649882752602,48,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,3,Mostly the right size,5
250,2022-04-13T16:47:50,2022-04-13T16:49:26,anonymous,,1649883188373,47,Man,True,True,No;,"No, because I typically use vision correction for reading",Less than once a month,Daily or almost daily,Both the same,Digital,Digital,5,Mostly the right size,3
251,2022-04-13T16:52:59,2022-04-13T16:54:42,anonymous,,1649883300035,37,Man,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Both the same,Digital,3,Mostly the right size,4
252,2022-04-13T16:54:20,2022-04-13T16:56:17,anonymous,,1649884332356,39,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,3
253,2022-04-13T16:58:57,2022-04-13T17:00:49,anonymous,,1649789814932,48,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Paper,5,Mostly too small,3
254,2022-04-13T17:04:03,2022-04-13T17:05:59,anonymous,,1649884007409,35,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,3
255,2022-04-13T17:05:02,2022-04-13T17:08:06,anonymous,,1649884107641,30,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,5,Mostly the right size,5
256,2022-04-13T15:03:38,2022-04-13T17:10:32,anonymous,,1649884874378,57,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,5,Mostly the right size,2
257,2022-04-13T17:23:02,2022-04-13T17:23:49,anonymous,,1649885188987,29,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,1
258,2022-04-13T17:25:02,2022-04-13T17:27:50,anonymous,,1649885328378,35,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,4,Mostly the right size,5
259,2022-04-13T16:51:47,2022-04-13T17:34:57,anonymous,,a3eqr9c0l23o6e,42,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,1,Mostly the right size,3
260,2022-04-13T17:51:44,2022-04-13T17:53:05,anonymous,,1649887048823,25,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly too big,5
261,2022-04-13T18:04:44,2022-04-13T18:06:12,anonymous,,1649887599117,28,Woman,True,True,ADHD (any type);,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,2,Mostly the right size,4
262,2022-04-13T18:05:20,2022-04-13T18:07:29,anonymous,,1649887675255,43,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,5
263,2022-04-13T18:05:02,2022-04-13T18:08:15,anonymous,,1649784994919,24,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,4,Mostly the right size,5
264,2022-04-13T18:07:11,2022-04-13T18:08:18,anonymous,,1649887719839,27,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,4
265,2022-04-13T18:07:04,2022-04-13T18:08:20,anonymous,,1649887716203,37,Prefer not to say,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
266,2022-04-13T18:08:08,2022-04-13T18:09:27,anonymous,,1649887807356,33,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,3,Mostly the right size,5
267,2022-04-13T18:08:39,2022-04-13T18:10:10,anonymous,,1649887910932,57,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,3
268,2022-04-13T18:09:34,2022-04-13T18:12:17,anonymous,,1649887978220,53,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Digital,Digital,3,Mostly the right size,4
269,2022-04-13T18:13:17,2022-04-13T18:14:34,anonymous,,1649888109997,40,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,3,Mostly the right size,5
270,2022-04-13T18:15:05,2022-04-13T18:16:48,anonymous,,1649888274895,30,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,4
271,2022-04-13T18:15:16,2022-04-13T18:20:07,anonymous,,1649888514201,63,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
272,2022-04-13T17:54:22,2022-04-13T18:20:19,anonymous,,A3SR7LK7TH1B6F,24,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Paper,Digital,5,Mostly the right size,1
273,2022-04-13T18:11:56,2022-04-13T18:28:10,anonymous,,1649888961717,32,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,4
274,2022-04-13T18:29:07,2022-04-13T18:30:01,anonymous,,1649889053921,30,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,4,Mostly the right size,2
275,2022-04-13T18:26:10,2022-04-13T18:36:13,anonymous,,1649892991457,40,Man,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Digital,4,Mostly the right size,4
276,2022-04-13T18:39:27,2022-04-13T18:41:35,anonymous,,1649853861305 ,39,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly too small,4
277,2022-04-13T18:47:57,2022-04-13T18:49:05,anonymous,,1649890179584,27,Woman,True,True,"Suspected, but not diagnosed;","No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Digital,Digital,2,Mostly the right size,4
278,2022-04-13T18:51:04,2022-04-13T18:52:23,anonymous,,1646946932833,31,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,4
279,2022-04-13T18:55:47,2022-04-13T18:56:54,anonymous,,1648325258273,27,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,5
280,2022-04-13T19:05:05,2022-04-13T19:06:22,anonymous,,1649891249723,41,Woman,True,False,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,4,Mostly the right size,4
281,2022-04-13T19:12:56,2022-04-13T19:14:55,anonymous,,1649891762439,31,Man,True,True,No;,"No, and I don't need vision correction for reading",1 time a week,Daily or almost daily,Both the same,Digital,Digital,1,Mostly the right size,5
282,2022-04-13T19:16:02,2022-04-13T19:17:12,anonymous,,1649891859114,28,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,4
283,2022-04-13T19:28:09,2022-04-13T19:34:10,anonymous,,1648133782956,50,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,2-3 times a week,Both the same,Both the same,Both the same,3,Mostly the right size,4
284,2022-04-13T19:47:04,2022-04-13T19:49:35,anonymous,,1649893819467,44,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,3
285,2022-04-13T20:03:03,2022-04-13T20:13:19,anonymous,,1649809500660,43,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
286,2022-04-13T20:13:13,2022-04-13T20:16:10,anonymous,,1649895393760,36,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Paper,5,Mostly the right size,4
287,2022-04-13T20:20:59,2022-04-13T20:21:57,anonymous,,1649791874339,33,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,5,Mostly the right size,5
288,2022-04-13T20:37:34,2022-04-13T20:39:02,anonymous,,1649896771797,48,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,4
289,2022-04-13T21:23:34,2022-04-13T21:25:21,anonymous,,1649899557623,32,Woman,True,True,ADHD (any type);,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Digital,Digital,Digital,1,Mostly too big,5
290,2022-04-13T21:30:15,2022-04-13T21:32:36,anonymous,,1649899985366,45,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
291,2022-04-13T21:53:15,2022-04-13T21:55:36,anonymous,,1649777946846,26,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Both the same,Both the same,5,Mostly the right size,5
292,2022-04-13T21:59:03,2022-04-13T21:59:45,anonymous,,1649777975578,26,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Both the same,Both the same,5,Mostly the right size,5
293,2022-04-13T22:12:16,2022-04-13T22:13:33,anonymous,,1649774161374,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,4,Mostly the right size,5
294,2022-04-13T22:48:24,2022-04-13T22:50:22,anonymous,,1648331827694,60,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Paper,Both the same,4,Mostly the right size,5
295,2022-04-13T23:01:27,2022-04-13T23:03:22,anonymous,,1649836211870,34,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,5,Mostly the right size,4
296,2022-04-13T23:37:26,2022-04-13T23:39:04,anonymous,,1648325746231,65,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
298,2022-04-14T01:59:57,2022-04-14T02:01:23,anonymous,,1649840816838,39,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,4
300,2022-04-14T05:33:25,2022-04-14T05:36:25,anonymous,,1649929030602,48,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,5
301,2022-04-14T06:21:40,2022-04-14T06:25:28,anonymous,,1646944274395,54,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,5
303,2022-04-14T10:46:46,2022-04-14T10:48:05,anonymous,,1649949575664 ,39,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,2,Mostly the right size,5
304,2022-04-14T10:47:38,2022-04-14T10:48:39,anonymous,,1649947766188,28,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,5
305,2022-04-14T10:48:03,2022-04-14T10:49:05,anonymous,,1649947786550,33,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
306,2022-04-14T10:47:52,2022-04-14T10:49:15,anonymous,,1649947796177,52,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,1,Mostly the right size,3
307,2022-04-14T10:47:49,2022-04-14T10:49:33,anonymous,,1649947881756,38,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,3,Mostly the right size,3
308,2022-04-14T10:48:20,2022-04-14T10:49:37,anonymous,,1649947807602,42,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
309,2022-04-14T10:48:49,2022-04-14T10:49:42,anonymous,,1649947814437 ,28,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
310,2022-04-14T10:47:58,2022-04-14T10:50:23,anonymous,,1649947957104,54,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
311,2022-04-14T10:49:23,2022-04-14T10:50:38,anonymous,,1649947879027 ,43,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,1
312,2022-04-14T10:48:31,2022-04-14T10:50:51,anonymous,,1649947971149,42,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,3,Mostly the right size,4
313,2022-04-14T10:49:32,2022-04-14T10:50:55,anonymous,,1649947886711,38,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,3,Mostly the right size,5
314,2022-04-14T10:49:46,2022-04-14T10:50:57,anonymous,,1649947902279,49,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Paper,5,Mostly the right size,4
315,2022-04-14T10:50:00,2022-04-14T10:51:20,anonymous,,1649948448048,37,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,4,Mostly the right size,3
316,2022-04-14T10:50:54,2022-04-14T10:51:39,anonymous,,1649947970737,28,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
317,2022-04-14T10:50:51,2022-04-14T10:51:46,anonymous,,1649947949209,50,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
318,2022-04-14T10:50:51,2022-04-14T10:52:14,anonymous,,1649947961941,38,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,5
319,2022-04-14T10:50:44,2022-04-14T10:52:15,anonymous,,1649947976537,52,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,2,Mostly the right size,3
320,2022-04-14T10:50:32,2022-04-14T10:52:22,anonymous,,1649947981761,47,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,4,Mostly too small,4
321,2022-04-14T10:49:09,2022-04-14T10:52:42,anonymous,,1649948003925,31,Man,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Both the same,Digital,5,Mostly the right size,4
322,2022-04-14T10:50:15,2022-04-14T10:53:07,anonymous,,1649948010160,37,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,2,Mostly the right size,4
323,2022-04-14T10:48:15,2022-04-14T10:53:25,anonymous,,1649948239697,28,Man,True,True,ADHD (any type);,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Both the same,5,Mostly the right size,5
324,2022-04-14T10:53:05,2022-04-14T10:53:56,anonymous,,1649948175775,27,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,5
325,2022-04-14T10:49:06,2022-04-14T10:53:58,anonymous,,1649948073584,34,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,4,Mostly the right size,3
326,2022-04-14T10:49:43,2022-04-14T10:54:00,anonymous,,1649948090239,36,Woman,True,True,No;,Unsure,Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,3,Mostly the right size,3
327,2022-04-14T10:52:51,2022-04-14T10:54:01,anonymous,,1649948055006,33,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,3,Mostly the right size,5
331,2022-04-14T10:52:59,2022-04-14T10:55:14,anonymous,,1649948140066,45,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,4
332,2022-04-14T10:51:18,2022-04-14T10:55:14,anonymous,,1649948188714,33,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,4
333,2022-04-14T10:52:02,2022-04-14T10:55:22,anonymous,,1649775914558,30,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,4,Mostly the right size,4
334,2022-04-14T10:53:35,2022-04-14T10:55:36,anonymous,,1649948159657,29,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,3,Mostly the right size,5
335,2022-04-14T10:51:06,2022-04-14T10:55:41,anonymous,, 1649948309501,44,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,4,Mostly the right size,5
336,2022-04-14T10:54:33,2022-04-14T10:56:29,anonymous,,1649948219533,57,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Paper,5,Mostly the right size,2
337,2022-04-14T10:53:47,2022-04-14T10:56:38,anonymous,,1649948260752,38,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
338,2022-04-14T10:54:56,2022-04-14T10:56:41,anonymous,,1649951065018,49,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,1
339,2022-04-14T10:55:42,2022-04-14T10:58:02,anonymous,,a3evxswhya1ptt,33,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,5,Mostly the right size,5
340,2022-04-14T10:54:46,2022-04-14T10:58:37,anonymous,,1649948376271,71,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Paper,1,Mostly too small,2
341,2022-04-14T10:49:51,2022-04-14T10:58:52,anonymous,,1649948525951,32,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Paper,3,Mostly the right size,3
342,2022-04-14T10:56:12,2022-04-14T10:59:08,anonymous,,1649950274650,44,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Paper,3,Mostly the right size,4
343,2022-04-14T10:58:15,2022-04-14T10:59:22,anonymous,,1649948554467,34,Man,True,True,No;,"No, and I don't need vision correction for reading",1 time a week,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
344,2022-04-14T10:57:43,2022-04-14T10:59:41,anonymous,,1649791931421,58,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
346,2022-04-14T10:59:42,2022-04-14T11:01:11,anonymous,,1649948657090,23,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,2-3 times a week,Digital,Paper,Digital,4,Mostly the right size,4
347,2022-04-14T10:50:03,2022-04-14T11:01:51,anonymous,,1649948537450,29,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,2,Mostly the right size,3
348,2022-04-14T11:01:23,2022-04-14T11:03:41,anonymous,,1649948671027 ,38,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,2,Mostly the right size,2
349,2022-04-14T11:02:39,2022-04-14T11:04:01,anonymous,,1649948659923,25,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,4,Mostly too big,5
350,2022-04-14T11:02:27,2022-04-14T11:04:39,anonymous,,1649948706006,50,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,4,Mostly the right size,3
351,2022-04-14T11:04:30,2022-04-14T11:05:36,anonymous,,1649948787770,36,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,3
352,2022-04-14T11:04:10,2022-04-14T11:05:48,anonymous,,1649948784105,51,Woman,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Digital,Digital,3,Mostly the right size,3
353,2022-04-14T11:04:21,2022-04-14T11:06:29,anonymous,,1649948929109,58,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,5,Mostly the right size,4
354,2022-04-14T11:04:37,2022-04-14T11:06:54,anonymous,,1649776261950,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Paper,4,Mostly the right size,4
355,2022-04-14T11:08:57,2022-04-14T11:09:58,anonymous,,1649949021699,26,Non-binary,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
356,2022-04-14T11:10:20,2022-04-14T11:12:33,anonymous,,1649949179694,42,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,1
357,2022-04-14T11:11:32,2022-04-14T11:13:46,anonymous,,1649949250491,39,Woman,True,True,"Suspected, but not diagnosed;","No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
358,2022-04-14T11:11:56,2022-04-14T11:14:31,anonymous,,1649781213027,52,Man,True,True,Yes;Dyslexia;Dyscalculia;,"Yes, even though I use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly too small,1
359,2022-04-14T11:12:21,2022-04-14T11:14:36,anonymous,,1649791873997,33,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,3,Mostly the right size,4
360,2022-04-14T11:11:58,2022-04-14T11:15:00,anonymous,,1649949440049,51,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
361,2022-04-14T11:13:09,2022-04-14T11:15:03,anonymous,,1649949391318,42,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,4
362,2022-04-14T11:15:09,2022-04-14T11:17:27,anonymous,,1649949505092,44,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly the right size,3
363,2022-04-14T11:17:00,2022-04-14T11:18:35,anonymous,,1649949616803,35,Man,True,True,No;,"No, and I don't need vision correction for reading",1 time a week,Daily or almost daily,Paper,Both the same,Digital,4,Mostly the right size,4
364,2022-04-14T11:17:28,2022-04-14T11:18:38,anonymous,,1649949573110,40,Woman,True,True,No;,"No, and I don't need vision correction for reading",Less than once a month,Daily or almost daily,Paper,Both the same,Both the same,4,Mostly the right size,4
365,2022-04-14T11:23:10,2022-04-14T11:24:02,anonymous,,1649949874687,25,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Both the same,5,Mostly the right size,4
366,2022-04-14T11:27:10,2022-04-14T11:29:03,anonymous,,1649950175403,66,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,5,Mostly the right size,5
367,2022-04-14T11:28:27,2022-04-14T11:29:51,anonymous,,1649950216508,27,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,5,Mostly the right size,5
368,2022-04-14T11:30:42,2022-04-14T11:31:41,anonymous,,1649949111884,46,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
